Id_zamowienia,Id_klienta,Data_zlozenia,Status
44017,5989,2022-11-22,Zrealizowane
44018,458,2024-06-28,Zrealizowane
44019,0,2024-04-04,Anulowane
44020,356,2020-05-21,Zrealizowane
44021,5447,2024-06-04,Zwrot
44022,3934,2022-04-19,Odrzucone
44023,6933,2024-08-24,Odrzucone
44024,2759,2024-12-08,Anulowane
44025,5508,2024-08-20,Zrealizowane
44026,5377,2022-07-24,Odrzucone
44027,5522,2022-03-04,Zrealizowane
44028,6386,2024-11-29,Zrealizowane
44029,4419,2024-02-25,Zrealizowane
44030,4385,2023-06-19,Zrealizowane
44031,388,2024-01-20,Zrealizowane
44032,463,2021-10-20,Odrzucone
44033,3411,2024-10-23,Zrealizowane
44034,1084,2024-11-26,Zrealizowane
44035,1403,2024-11-07,Anulowane
44036,4183,2024-04-10,Zrealizowane
44037,6918,2023-06-10,Zwrot
44038,6884,2022-07-19,Anulowane
44039,3997,2024-07-03,Zrealizowane
44040,5641,2022-05-11,Zrealizowane
44041,4465,2022-01-29,Zrealizowane
44042,3488,2024-01-23,Zrealizowane
44043,1389,2023-10-19,Odrzucone
44044,4393,2023-07-29,Zrealizowane
44045,0,2022-07-08,Zrealizowane
44046,2391,2022-06-25,Zrealizowane
44047,3466,2023-09-01,Zrealizowane
44048,2585,2024-10-10,Anulowane
44049,5224,2022-09-13,Zrealizowane
44050,0,2022-02-11,Odrzucone
44051,0,2022-09-11,Zrealizowane
44052,0,2021-03-12,Zrealizowane
44053,225,2023-08-24,Zrealizowane
44054,709,2023-07-08,Zrealizowane
44055,4757,2021-07-11,Zrealizowane
44056,3343,2022-06-22,Anulowane
44057,523,2024-12-07,Zwrot
44058,2423,2024-04-19,Odrzucone
44059,2858,2024-12-01,Zwrot
44060,2737,2024-12-25,Zwrot
44061,2307,2024-09-28,Zrealizowane
44062,6569,2024-04-28,Odrzucone
44063,2516,2022-11-08,Zwrot
44064,4378,2024-12-28,Zrealizowane
44065,0,2024-07-11,Anulowane
44066,5164,2020-06-04,Zrealizowane
44067,1635,2020-08-27,Zwrot
44068,1855,2023-06-11,Zrealizowane
44069,0,2024-03-22,Zrealizowane
44070,6004,2024-09-16,Zrealizowane
44071,3250,2024-09-03,Zrealizowane
44072,4882,2022-08-04,Odrzucone
44073,5047,2022-01-12,Anulowane
44074,3072,2022-08-26,Zrealizowane
44075,1008,2024-08-09,Anulowane
44076,6658,2024-09-08,Zwrot
44077,2433,2023-01-25,Anulowane
44078,0,2020-01-25,Anulowane
44079,6168,2021-01-24,Zrealizowane
44080,3975,2023-09-24,Zrealizowane
44081,4543,2024-12-28,Zrealizowane
44082,4703,2024-04-26,Anulowane
44083,1995,2024-11-19,Anulowane
44084,1502,2023-06-19,Zrealizowane
44085,619,2020-08-14,Zrealizowane
44086,5338,2024-04-17,Zrealizowane
44087,525,2020-06-28,Odrzucone
44088,0,2024-09-27,Zrealizowane
44089,6040,2024-08-12,Zrealizowane
44090,0,2020-05-19,Zrealizowane
44091,6077,2024-09-28,Zrealizowane
44092,0,2022-06-19,Odrzucone
44093,2948,2024-07-13,Zrealizowane
44094,1605,2024-04-28,Zrealizowane
44095,5911,2024-10-29,Zrealizowane
44096,3981,2024-04-30,Zwrot
44097,6558,2024-08-13,Zrealizowane
44098,1844,2024-11-29,Odrzucone
44099,3392,2024-03-03,Zrealizowane
44100,6883,2024-11-13,Zrealizowane
44101,817,2024-11-08,Zrealizowane
44102,1030,2023-11-16,Zrealizowane
44103,4946,2022-05-09,Zrealizowane
44104,4781,2024-12-28,Zrealizowane
44105,2887,2023-06-08,Zrealizowane
44106,2938,2021-01-15,Zrealizowane
44107,3006,2024-10-29,Anulowane
44108,3012,2024-07-29,Anulowane
44109,0,2020-06-11,Zrealizowane
44110,1608,2024-12-15,Odrzucone
44111,2059,2024-02-18,Zrealizowane
44112,625,2024-03-27,Anulowane
44113,0,2023-04-01,Zwrot
44114,4140,2023-02-04,Zrealizowane
44115,1061,2023-02-24,Zrealizowane
44116,3050,2024-03-08,Zrealizowane
44117,4950,2024-05-31,Zrealizowane
44118,6630,2023-08-15,Zrealizowane
44119,696,2024-11-09,Zrealizowane
44120,577,2024-12-17,Zwrot
44121,1274,2021-12-23,Zrealizowane
44122,0,2021-01-08,Anulowane
44123,3936,2020-12-14,Zrealizowane
44124,6261,2021-12-18,Zrealizowane
44125,6005,2024-09-28,Zrealizowane
44126,4776,2024-12-10,Zrealizowane
44127,6687,2024-10-11,Zrealizowane
44128,1571,2024-01-10,Odrzucone
44129,6834,2024-11-21,Zrealizowane
44130,0,2024-10-29,Zrealizowane
44131,6914,2024-12-22,Zrealizowane
44132,452,2024-10-13,Zrealizowane
44133,2025,2023-03-22,Zwrot
44134,3543,2024-06-24,Zrealizowane
44135,0,2023-04-14,Odrzucone
44136,0,2024-08-22,Zrealizowane
44137,6715,2021-08-14,Zrealizowane
44138,3957,2022-07-15,Zrealizowane
44139,0,2020-06-09,Zrealizowane
44140,203,2022-10-29,Zrealizowane
44141,1443,2022-09-02,Zwrot
44142,0,2020-05-04,Zrealizowane
44143,65,2023-12-04,Zrealizowane
44144,0,2024-05-01,Zrealizowane
44145,124,2023-02-09,Zrealizowane
44146,0,2022-04-02,Zrealizowane
44147,4582,2023-12-16,Zrealizowane
44148,0,2021-03-01,Zrealizowane
44149,5300,2024-01-14,Zrealizowane
44150,137,2021-11-03,Zrealizowane
44151,0,2023-12-04,Zrealizowane
44152,3896,2023-10-09,Odrzucone
44153,3428,2020-11-09,Odrzucone
44154,0,2023-09-28,Zwrot
44155,4313,2023-07-12,Zwrot
44156,2003,2024-03-31,Zwrot
44157,3244,2023-08-07,Anulowane
44158,2698,2024-11-13,Odrzucone
44159,4859,2022-12-10,Zrealizowane
44160,6953,2024-08-29,Zrealizowane
44161,1567,2021-09-15,Zrealizowane
44162,2867,2023-04-20,Zrealizowane
44163,0,2020-03-13,Zrealizowane
44164,5355,2024-11-11,Zrealizowane
44165,0,2020-06-22,Zrealizowane
44166,0,2024-09-22,Zrealizowane
44167,4977,2024-09-16,Zrealizowane
44168,2569,2024-10-20,Zrealizowane
44169,4065,2024-11-30,Zrealizowane
44170,1194,2024-12-07,Zwrot
44171,0,2022-05-01,Anulowane
44172,3078,2024-09-03,Zrealizowane
44173,2412,2021-03-03,Zrealizowane
44174,1366,2022-03-26,Zrealizowane
44175,3381,2022-11-05,Zrealizowane
44176,6878,2024-11-30,Zrealizowane
44177,4536,2022-05-30,Zrealizowane
44178,3476,2022-06-06,Zrealizowane
44179,0,2024-05-28,Zrealizowane
44180,2961,2022-12-22,Odrzucone
44181,1251,2022-02-11,Zrealizowane
44182,1295,2023-08-20,Zrealizowane
44183,1312,2023-09-02,Zrealizowane
44184,1008,2023-01-14,Zwrot
44185,1970,2024-12-20,Anulowane
44186,1899,2024-08-29,Zrealizowane
44187,532,2024-10-28,Zrealizowane
44188,1491,2024-02-17,Zrealizowane
44189,744,2023-03-20,Zrealizowane
44190,5512,2021-10-21,Zrealizowane
44191,3156,2024-12-14,Zrealizowane
44192,6465,2024-07-03,Zrealizowane
44193,3164,2021-07-09,Zrealizowane
44194,2228,2023-05-07,Zwrot
44195,3602,2023-01-01,Odrzucone
44196,0,2022-03-15,Zrealizowane
44197,0,2024-11-08,Odrzucone
44198,0,2022-02-16,Zrealizowane
44199,3972,2024-12-03,Zrealizowane
44200,0,2021-11-26,Zrealizowane
44201,6036,2024-06-06,Zrealizowane
44202,1968,2024-10-12,Zrealizowane
44203,1276,2022-09-10,Zrealizowane
44204,4230,2023-03-23,Zrealizowane
44205,5026,2024-12-28,Zrealizowane
44206,3459,2021-01-06,Zrealizowane
44207,0,2023-10-21,Odrzucone
44208,2966,2024-10-20,Zrealizowane
44209,5806,2024-09-29,Zrealizowane
44210,1555,2024-10-01,Zrealizowane
44211,1282,2024-04-13,Anulowane
44212,1362,2024-01-06,Zrealizowane
44213,3496,2023-05-01,Zrealizowane
44214,3505,2024-05-31,Odrzucone
44215,0,2020-08-16,Zrealizowane
44216,6140,2024-09-07,Zrealizowane
44217,6737,2024-11-02,Zrealizowane
44218,3064,2024-12-29,Zrealizowane
44219,5831,2024-10-06,Zrealizowane
44220,6853,2024-06-14,Zrealizowane
44221,1694,2024-12-23,Zrealizowane
44222,295,2024-02-07,Zrealizowane
44223,4681,2024-09-06,Zrealizowane
44224,520,2023-09-15,Zrealizowane
44225,5532,2022-07-15,Odrzucone
44226,4638,2024-09-21,Zrealizowane
44227,260,2024-10-13,Zrealizowane
44228,2782,2023-09-25,Zrealizowane
44229,0,2022-03-25,Zwrot
44230,0,2024-07-22,Anulowane
44231,529,2024-03-04,Anulowane
44232,6133,2024-04-30,Zrealizowane
44233,1456,2024-10-11,Zrealizowane
44234,3236,2024-11-17,Odrzucone
44235,1192,2023-08-02,Zrealizowane
44236,1953,2024-05-23,Zrealizowane
44237,2994,2024-09-05,Zwrot
44238,1506,2021-10-28,Zwrot
44239,0,2023-08-30,Zrealizowane
44240,0,2022-10-28,Zrealizowane
44241,3621,2024-05-19,Zrealizowane
44242,6753,2023-10-24,Zrealizowane
44243,6866,2024-05-26,Zrealizowane
44244,3036,2023-03-19,Anulowane
44245,0,2023-08-03,Zrealizowane
44246,909,2021-10-27,Zwrot
44247,4396,2024-12-27,Odrzucone
44248,3697,2024-12-24,Zrealizowane
44249,5116,2021-10-14,Zrealizowane
44250,656,2022-03-13,Zrealizowane
44251,0,2024-05-22,Zrealizowane
44252,4318,2023-08-10,Zrealizowane
44253,892,2020-09-21,Zwrot
44254,0,2023-06-11,Zrealizowane
44255,2421,2024-11-12,Zrealizowane
44256,381,2021-05-23,Zrealizowane
44257,4167,2023-01-18,Zrealizowane
44258,2927,2024-07-01,Zrealizowane
44259,1671,2023-09-04,Zwrot
44260,0,2021-06-12,Zrealizowane
44261,1744,2021-12-14,Zrealizowane
44262,4065,2024-06-13,Zwrot
44263,0,2024-02-17,Zrealizowane
44264,0,2022-11-15,Zrealizowane
44265,2776,2023-01-21,Zrealizowane
44266,1981,2023-02-05,Zrealizowane
44267,4728,2024-10-08,Anulowane
44268,6022,2024-08-13,Zrealizowane
44269,1459,2024-06-24,Zrealizowane
44270,2184,2024-01-23,Anulowane
44271,0,2020-06-08,Odrzucone
44272,1698,2023-12-18,Zrealizowane
44273,2323,2024-03-28,Zrealizowane
44274,5037,2021-07-27,Zrealizowane
44275,6180,2021-07-04,Zrealizowane
44276,5641,2022-07-24,Zrealizowane
44277,1395,2022-03-14,Zrealizowane
44278,3539,2022-07-06,Zrealizowane
44279,5379,2023-02-01,Anulowane
44280,4542,2022-08-03,Zrealizowane
44281,1453,2023-07-27,Zrealizowane
44282,6546,2021-09-30,Zrealizowane
44283,3987,2024-05-25,Zrealizowane
44284,2643,2024-12-09,Zrealizowane
44285,1247,2023-07-14,Zwrot
44286,6918,2022-04-21,Zwrot
44287,4907,2023-08-23,Zrealizowane
44288,4364,2022-10-18,Zrealizowane
44289,668,2024-09-19,Zrealizowane
44290,6370,2023-08-06,Zrealizowane
44291,0,2024-01-07,Zrealizowane
44292,2996,2024-11-19,Zrealizowane
44293,0,2023-12-16,Zrealizowane
44294,3606,2024-05-03,Odrzucone
44295,0,2024-08-30,Zrealizowane
44296,0,2021-08-21,Anulowane
44297,2656,2024-03-03,Zwrot
44298,4284,2020-11-13,Zrealizowane
44299,2716,2024-11-11,Zrealizowane
44300,6594,2024-10-07,Odrzucone
44301,2215,2024-07-27,Odrzucone
44302,2351,2023-11-30,Zwrot
44303,0,2023-12-23,Zrealizowane
44304,1497,2024-12-22,Odrzucone
44305,315,2023-10-22,Zrealizowane
44306,4792,2023-09-19,Zrealizowane
44307,5091,2023-03-24,Anulowane
44308,0,2024-08-16,Odrzucone
44309,1846,2024-11-25,Zwrot
44310,0,2021-08-12,Zrealizowane
44311,1265,2024-04-24,Zrealizowane
44312,6832,2023-07-29,Zrealizowane
44313,0,2024-03-12,Zwrot
44314,5433,2024-05-29,Zwrot
44315,239,2024-12-11,Zrealizowane
44316,0,2022-04-12,Zwrot
44317,4127,2023-02-13,Zrealizowane
44318,2302,2024-06-15,Zrealizowane
44319,4248,2024-10-26,Zrealizowane
44320,237,2021-08-04,Zrealizowane
44321,0,2023-08-19,Zwrot
44322,2577,2024-06-19,Odrzucone
44323,3117,2022-02-19,Anulowane
44324,0,2022-07-06,Zrealizowane
44325,5204,2023-01-24,Zrealizowane
44326,2987,2024-11-21,Zrealizowane
44327,3229,2021-04-07,Zrealizowane
44328,6140,2024-11-01,Zrealizowane
44329,5219,2023-05-02,Zrealizowane
44330,0,2023-09-01,Odrzucone
44331,5879,2023-06-23,Zrealizowane
44332,0,2024-02-25,Zrealizowane
44333,0,2022-04-08,Zrealizowane
44334,3896,2024-03-12,Zrealizowane
44335,506,2024-11-16,Zrealizowane
44336,0,2023-11-11,Anulowane
44337,1091,2024-11-25,Zrealizowane
44338,5082,2023-07-24,Zrealizowane
44339,729,2023-06-19,Zrealizowane
44340,6526,2021-11-16,Zrealizowane
44341,0,2023-01-21,Zrealizowane
44342,1330,2024-09-04,Odrzucone
44343,1465,2024-07-12,Odrzucone
44344,6318,2021-03-19,Zrealizowane
44345,1713,2024-02-29,Zrealizowane
44346,5517,2023-10-01,Zrealizowane
44347,3250,2023-10-07,Zrealizowane
44348,3597,2023-12-18,Zrealizowane
44349,5007,2021-12-27,Zrealizowane
44350,4431,2020-10-25,Odrzucone
44351,2753,2022-08-13,Zrealizowane
44352,0,2024-08-10,Zrealizowane
44353,2818,2024-10-13,Zrealizowane
44354,4264,2023-04-12,Zrealizowane
44355,2608,2023-02-11,Zrealizowane
44356,5455,2023-12-06,Zrealizowane
44357,0,2020-03-04,Zrealizowane
44358,2726,2024-08-03,Zrealizowane
44359,481,2024-06-29,Zrealizowane
44360,0,2020-04-02,Anulowane
44361,5495,2022-09-10,Zrealizowane
44362,986,2022-05-19,Zrealizowane
44363,5555,2024-04-05,Zrealizowane
44364,6438,2022-06-30,Zrealizowane
44365,1751,2024-11-01,Zrealizowane
44366,3084,2024-02-25,Odrzucone
44367,3878,2023-01-13,Zrealizowane
44368,3993,2024-05-23,Zwrot
44369,5940,2020-09-04,Odrzucone
44370,537,2023-07-11,Anulowane
44371,3167,2023-06-13,Odrzucone
44372,3348,2024-05-31,Zwrot
44373,1854,2023-07-22,Zrealizowane
44374,0,2024-02-29,Odrzucone
44375,4673,2022-07-25,Zrealizowane
44376,532,2024-11-07,Zrealizowane
44377,3840,2022-03-15,Zrealizowane
44378,2501,2024-09-19,Zrealizowane
44379,3658,2024-01-08,Zrealizowane
44380,0,2024-08-19,Zrealizowane
44381,2796,2021-12-09,Zrealizowane
44382,3580,2024-08-14,Zrealizowane
44383,5021,2024-12-02,Zrealizowane
44384,0,2020-10-01,Zrealizowane
44385,4544,2023-10-20,Zrealizowane
44386,2139,2023-12-14,Zrealizowane
44387,5286,2023-06-09,Zrealizowane
44388,3423,2021-08-01,Zwrot
44389,4109,2023-09-11,Anulowane
44390,6013,2024-11-09,Zrealizowane
44391,4732,2022-07-14,Odrzucone
44392,3793,2023-11-17,Zwrot
44393,5372,2024-07-20,Zrealizowane
44394,6167,2023-02-24,Anulowane
44395,1008,2024-12-28,Anulowane
44396,1711,2024-02-17,Zrealizowane
44397,0,2023-11-27,Zrealizowane
44398,453,2024-09-04,Zrealizowane
44399,4108,2023-08-15,Zrealizowane
44400,0,2024-10-11,Zrealizowane
44401,681,2022-10-28,Zrealizowane
44402,2509,2023-01-11,Zrealizowane
44403,1530,2024-12-28,Zrealizowane
44404,0,2023-12-11,Zrealizowane
44405,0,2023-09-11,Zrealizowane
44406,0,2020-02-14,Zrealizowane
44407,2316,2022-10-10,Anulowane
44408,0,2020-10-15,Zrealizowane
44409,4889,2023-11-22,Zrealizowane
44410,5232,2023-08-24,Zrealizowane
44411,0,2023-04-23,Zrealizowane
44412,5124,2023-02-20,Zrealizowane
44413,6729,2022-03-26,Zrealizowane
44414,4633,2020-03-23,Zwrot
44415,4647,2024-04-24,Zrealizowane
44416,5992,2023-08-06,Zrealizowane
44417,1540,2022-06-30,Zrealizowane
44418,0,2020-04-21,Anulowane
44419,2261,2024-12-27,Zrealizowane
44420,4692,2024-07-08,Zrealizowane
44421,3279,2020-12-05,Zrealizowane
44422,5076,2020-11-01,Zrealizowane
44423,3284,2024-01-04,Zrealizowane
44424,0,2024-05-19,Zrealizowane
44425,4177,2024-11-14,Zrealizowane
44426,3584,2024-07-17,Zrealizowane
44427,3817,2024-11-27,Zrealizowane
44428,0,2021-12-28,Odrzucone
44429,6426,2024-11-20,Odrzucone
44430,2395,2024-12-10,Zrealizowane
44431,5992,2024-12-15,Zrealizowane
44432,4828,2022-06-12,Zrealizowane
44433,4565,2024-05-26,Odrzucone
44434,1238,2024-11-28,Zrealizowane
44435,1602,2023-04-04,Odrzucone
44436,6756,2023-07-10,Anulowane
44437,3622,2024-06-06,Zrealizowane
44438,2823,2023-08-28,Zwrot
44439,4341,2024-10-19,Zrealizowane
44440,4095,2021-12-01,Odrzucone
44441,4488,2024-03-09,Odrzucone
44442,3264,2024-05-17,Zrealizowane
44443,455,2024-04-02,Zrealizowane
44444,3160,2024-10-09,Zwrot
44445,3418,2024-07-16,Odrzucone
44446,6094,2023-08-14,Odrzucone
44447,2754,2024-04-15,Zrealizowane
44448,6530,2024-06-04,Anulowane
44449,0,2022-04-06,Zrealizowane
44450,551,2022-08-10,Zrealizowane
44451,4438,2024-04-20,Odrzucone
44452,1544,2022-09-25,Zrealizowane
44453,2376,2024-08-21,Anulowane
44454,1409,2024-09-09,Zwrot
44455,2980,2024-11-22,Zrealizowane
44456,1829,2024-12-04,Zrealizowane
44457,986,2023-10-01,Anulowane
44458,0,2022-08-10,Anulowane
44459,0,2020-02-12,Zrealizowane
44460,5697,2023-04-27,Zrealizowane
44461,1614,2024-10-19,Zrealizowane
44462,0,2020-12-01,Zrealizowane
44463,5587,2022-04-21,Zrealizowane
44464,5852,2021-12-07,Zrealizowane
44465,2356,2024-08-28,Zrealizowane
44466,6987,2024-02-09,Zrealizowane
44467,0,2023-12-16,Zrealizowane
44468,1170,2024-07-28,Zrealizowane
44469,294,2024-11-13,Zrealizowane
44470,0,2024-12-25,Zrealizowane
44471,3876,2022-06-08,Zrealizowane
44472,0,2023-06-03,Zrealizowane
44473,3418,2024-11-14,Zrealizowane
44474,0,2024-06-15,Zrealizowane
44475,1014,2021-08-07,Zrealizowane
44476,5664,2022-08-15,Zwrot
44477,2827,2024-03-25,Odrzucone
44478,0,2022-02-05,Zrealizowane
44479,4915,2022-04-28,Zrealizowane
44480,2590,2024-11-24,Odrzucone
44481,3864,2024-07-23,Anulowane
44482,202,2022-02-02,Zrealizowane
44483,2154,2024-11-27,Zrealizowane
44484,6214,2021-04-08,Zrealizowane
44485,3619,2023-10-11,Anulowane
44486,3498,2020-10-31,Zrealizowane
44487,4633,2020-12-16,Zrealizowane
44488,2065,2024-10-21,Odrzucone
44489,0,2022-07-05,Zrealizowane
44490,0,2024-01-28,Zwrot
44491,3131,2023-11-02,Zwrot
44492,4893,2022-06-10,Zrealizowane
44493,672,2022-09-20,Zrealizowane
44494,479,2024-12-24,Odrzucone
44495,6591,2022-04-07,Zrealizowane
44496,6424,2021-02-08,Anulowane
44497,2557,2024-06-28,Zrealizowane
44498,5681,2024-01-25,Zrealizowane
44499,1423,2024-08-09,Odrzucone
44500,0,2020-01-17,Zrealizowane
44501,5936,2022-04-15,Zrealizowane
44502,0,2020-09-08,Zrealizowane
44503,4355,2024-12-10,Zrealizowane
44504,1403,2024-11-20,Zrealizowane
44505,2646,2021-07-17,Zrealizowane
44506,358,2024-10-21,Zrealizowane
44507,2597,2024-03-12,Zrealizowane
44508,0,2023-10-24,Zrealizowane
44509,4877,2022-07-22,Zrealizowane
44510,0,2024-07-30,Zrealizowane
44511,4778,2024-12-21,Anulowane
44512,5115,2024-04-14,Zrealizowane
44513,5923,2022-01-01,Anulowane
44514,812,2024-07-06,Zrealizowane
44515,0,2021-01-11,Zrealizowane
44516,3551,2024-11-08,Zrealizowane
44517,223,2023-08-15,Zrealizowane
44518,2125,2024-08-17,Zrealizowane
44519,1406,2024-05-23,Zrealizowane
44520,2479,2024-11-08,Zrealizowane
44521,6947,2024-05-20,Zwrot
44522,4898,2024-11-16,Odrzucone
44523,1531,2024-12-11,Zrealizowane
44524,6037,2024-11-24,Zrealizowane
44525,2928,2024-10-15,Zwrot
44526,111,2024-03-27,Odrzucone
44527,0,2020-03-20,Zrealizowane
44528,0,2023-06-19,Zrealizowane
44529,5002,2024-12-13,Zrealizowane
44530,0,2022-08-19,Zrealizowane
44531,0,2023-07-23,Zrealizowane
44532,6617,2022-07-28,Anulowane
44533,0,2021-06-18,Zrealizowane
44534,3598,2024-09-24,Zrealizowane
44535,5829,2022-10-21,Zrealizowane
44536,6673,2022-02-05,Zrealizowane
44537,4738,2024-04-27,Zrealizowane
44538,2429,2024-12-12,Zrealizowane
44539,565,2024-01-04,Zrealizowane
44540,3637,2024-05-18,Zrealizowane
44541,5374,2023-11-12,Zrealizowane
44542,0,2023-03-07,Zrealizowane
44543,0,2021-12-16,Anulowane
44544,6367,2023-07-17,Zrealizowane
44545,3786,2024-11-12,Zrealizowane
44546,213,2024-11-24,Zwrot
44547,2733,2023-07-28,Anulowane
44548,2987,2024-08-24,Zrealizowane
44549,4575,2021-10-31,Zrealizowane
44550,5480,2023-07-07,Zrealizowane
44551,1753,2024-10-27,Zrealizowane
44552,6106,2022-01-11,Zrealizowane
44553,6694,2024-02-18,Zrealizowane
44554,4989,2022-05-09,Zrealizowane
44555,323,2021-11-20,Zrealizowane
44556,1646,2024-03-06,Zrealizowane
44557,1882,2024-01-19,Zwrot
44558,2126,2024-12-29,Zrealizowane
44559,501,2024-04-24,Zrealizowane
44560,5149,2023-04-08,Anulowane
44561,1103,2023-01-12,Zrealizowane
44562,446,2021-07-05,Anulowane
44563,4607,2024-04-27,Zrealizowane
44564,1396,2022-03-24,Zrealizowane
44565,4085,2023-01-18,Odrzucone
44566,5939,2024-05-01,Zrealizowane
44567,0,2020-09-24,Zrealizowane
44568,5749,2023-05-31,Zrealizowane
44569,2530,2021-11-25,Zrealizowane
44570,4246,2024-01-03,Zrealizowane
44571,4081,2022-05-08,Zwrot
44572,3553,2024-10-03,Zrealizowane
44573,1190,2024-01-10,Zrealizowane
44574,3780,2024-01-30,Zrealizowane
44575,5711,2020-12-20,Odrzucone
44576,878,2024-12-30,Zrealizowane
44577,924,2024-10-22,Zrealizowane
44578,2980,2023-04-18,Odrzucone
44579,6751,2024-02-21,Zwrot
44580,103,2024-09-13,Anulowane
44581,6506,2024-12-19,Odrzucone
44582,1521,2023-02-25,Anulowane
44583,2341,2022-08-08,Zrealizowane
44584,644,2022-09-07,Zrealizowane
44585,1166,2024-02-13,Zrealizowane
44586,6186,2023-10-26,Zrealizowane
44587,6178,2023-02-13,Zrealizowane
44588,3180,2022-03-28,Zwrot
44589,3377,2021-11-05,Anulowane
44590,4010,2022-11-05,Zrealizowane
44591,4593,2024-08-10,Odrzucone
44592,6457,2020-02-25,Zrealizowane
44593,6873,2024-05-18,Anulowane
44594,6201,2024-11-07,Odrzucone
44595,3147,2022-06-10,Zwrot
44596,0,2024-06-05,Zrealizowane
44597,0,2021-04-03,Zrealizowane
44598,678,2024-07-16,Zwrot
44599,1240,2024-10-16,Zrealizowane
44600,747,2022-08-23,Zrealizowane
44601,6623,2024-10-20,Zrealizowane
44602,0,2021-06-09,Zrealizowane
44603,947,2024-11-16,Zwrot
44604,0,2022-12-01,Zrealizowane
44605,0,2024-06-09,Zrealizowane
44606,708,2024-04-11,Zrealizowane
44607,4660,2023-01-28,Zrealizowane
44608,27,2024-10-27,Zrealizowane
44609,0,2022-12-01,Zwrot
44610,3980,2022-05-05,Anulowane
44611,2347,2024-07-31,Zrealizowane
44612,5726,2022-02-14,Zrealizowane
44613,1259,2023-02-06,Anulowane
44614,0,2021-09-15,Odrzucone
44615,0,2021-03-08,Odrzucone
44616,0,2020-08-01,Zrealizowane
44617,4530,2024-09-08,Zrealizowane
44618,1875,2021-07-22,Zwrot
44619,983,2024-11-27,Anulowane
44620,1316,2024-12-21,Zrealizowane
44621,6319,2023-03-30,Zrealizowane
44622,0,2023-10-15,Zrealizowane
44623,5786,2024-06-16,Zwrot
44624,1552,2024-12-10,Zrealizowane
44625,4087,2024-06-03,Zrealizowane
44626,1982,2023-06-07,Zwrot
44627,2368,2024-10-09,Zrealizowane
44628,545,2022-04-23,Zrealizowane
44629,0,2021-09-02,Zrealizowane
44630,2733,2024-04-23,Zwrot
44631,0,2020-02-12,Odrzucone
44632,5859,2024-09-03,Anulowane
44633,6724,2023-06-29,Zrealizowane
44634,3311,2024-05-19,Zwrot
44635,138,2024-01-21,Zrealizowane
44636,6618,2024-08-26,Zrealizowane
44637,0,2023-11-13,Zwrot
44638,0,2024-10-08,Zrealizowane
44639,5054,2023-07-20,Zrealizowane
44640,4153,2023-05-15,Zrealizowane
44641,0,2023-11-11,Anulowane
44642,0,2022-12-09,Zrealizowane
44643,2571,2024-06-27,Anulowane
44644,4334,2023-05-09,Zrealizowane
44645,2074,2024-06-27,Zrealizowane
44646,0,2020-12-11,Zrealizowane
44647,2178,2023-01-23,Zwrot
44648,2155,2022-03-05,Zrealizowane
44649,6789,2024-06-06,Zrealizowane
44650,6998,2024-12-12,Zrealizowane
44651,4363,2023-11-30,Zrealizowane
44652,6439,2022-03-15,Zrealizowane
44653,0,2022-06-01,Zrealizowane
44654,594,2024-06-21,Zrealizowane
44655,6380,2024-08-28,Zrealizowane
44656,5709,2024-05-31,Zrealizowane
44657,3507,2024-11-16,Zrealizowane
44658,6811,2024-11-01,Zrealizowane
44659,3017,2024-12-26,Anulowane
44660,6299,2024-06-15,Zrealizowane
44661,0,2021-01-06,Zrealizowane
44662,777,2023-02-27,Zrealizowane
44663,0,2023-10-07,Zwrot
44664,4186,2023-03-14,Zrealizowane
44665,2811,2024-05-25,Zrealizowane
44666,0,2021-04-21,Zrealizowane
44667,6104,2023-03-03,Zrealizowane
44668,1525,2021-11-03,Zrealizowane
44669,5436,2022-02-10,Odrzucone
44670,3832,2024-11-16,Zrealizowane
44671,3390,2024-08-17,Zrealizowane
44672,2081,2024-04-03,Zrealizowane
44673,685,2024-01-20,Zrealizowane
44674,1772,2022-09-08,Zrealizowane
44675,5216,2023-12-19,Zrealizowane
44676,5133,2022-04-18,Anulowane
44677,518,2024-02-19,Zwrot
44678,5564,2022-08-03,Zrealizowane
44679,5703,2023-03-29,Zrealizowane
44680,72,2023-06-10,Zrealizowane
44681,6821,2021-07-01,Anulowane
44682,617,2023-01-14,Zrealizowane
44683,0,2020-05-28,Zrealizowane
44684,4449,2024-09-04,Zrealizowane
44685,6915,2024-05-02,Zrealizowane
44686,1248,2024-11-14,Anulowane
44687,2414,2024-06-25,Zrealizowane
44688,0,2020-12-09,Zrealizowane
44689,2512,2024-08-07,Zrealizowane
44690,6839,2022-10-27,Zwrot
44691,6395,2021-04-18,Zrealizowane
44692,3798,2024-08-16,Zrealizowane
44693,3408,2024-12-19,Zrealizowane
44694,4473,2023-02-28,Anulowane
44695,0,2021-03-23,Zrealizowane
44696,0,2022-05-12,Zrealizowane
44697,6409,2024-12-21,Zrealizowane
44698,2057,2024-02-17,Zwrot
44699,2350,2024-11-14,Zrealizowane
44700,0,2023-11-13,Zrealizowane
44701,250,2024-02-18,Zrealizowane
44702,3332,2024-12-13,Zrealizowane
44703,2848,2024-12-18,Zrealizowane
44704,2111,2024-07-05,Odrzucone
44705,3740,2024-05-15,Zrealizowane
44706,6805,2023-02-18,Zrealizowane
44707,5430,2024-10-29,Zrealizowane
